url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,phishing
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,14,2,1,8,1,7,0,11,0,0,0,0,0,0,0,0,0,0,1
72,4,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
211,2,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4,0,3,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
44,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
64,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,2,1,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2,4,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1
97,2,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
244,6,2,0,4,0,11,1,11,0,0,0,0,0,0,0,0,0,1,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
183,2,1,7,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
82,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
38,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,2,0,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2,1,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,0
83,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
38,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
115,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
72,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
60,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
86,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,15,0,0,3,1,6,1,10,0,0,0,0,0,0,0,0,1,0,1
63,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
54,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
99,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
148,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,5,1,5,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,4,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
66,3,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1
63,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,2,5,19,3,0,7,0,6,0,0,0,0,0,0,0,0,0,0,1
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
48,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
79,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
64,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
77,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
46,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
40,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
47,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
47,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,1,3,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
27,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
26,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
67,2,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
64,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
242,3,0,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1
28,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
